"","SimNumber","beta","betap","gamma","gammap","vaxrate","ini_recovered","ini_infected","nu","mu","tdom"
"907",7,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",1.94059711949555
"908",8,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.13420583782488
"909",9,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.0396004052829
"910",10,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",1.90242061652116
"911",1,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",1.95793602236741
"912",2,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",1.94804631827891
"913",3,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.08510142400722
"914",4,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.14949796357413
"915",5,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",1.99459056838146
"916",6,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.04011833198293
"917",7,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.0537224755704
"918",8,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.00938283161779
"919",9,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.05906891942511
"920",10,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",1.88470331068631
"921",1,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.03993201284285
"922",2,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.00468091064106
"923",3,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",1.96280747393967
"924",4,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.06017446598313
"925",5,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.1518867994578
"926",6,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",1.9923405271565
"927",7,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.02121380764496
"928",8,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.03205805592104
"929",9,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.05189952979206
"930",10,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.25","0",2.07929567622043
"931",1,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.9572984586295
"932",2,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.93345327190392
"933",3,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.81784036385373
"934",4,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.25","0",2.14656083972598
"935",5,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.81850246343572
"936",6,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.84523289482568
"937",7,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.93887476982401
"938",8,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.90581152832724
"939",9,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.25","0",2.03242148407802
"940",10,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.89623415967089
"941",1,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.99090723177455
"942",2,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.75762914015555
"943",3,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.81472170774925
"944",4,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.85670729435871
"945",5,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.91525734538146
"946",6,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.85730253635171
"947",7,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.85957211377109
"948",8,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.86720932473631
"949",9,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.76820190275471
"950",10,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.84784215167858
"951",1,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.92375194407328
"952",2,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.93876642935666
"953",3,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.77142775417873
"954",4,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.92814243876144
"955",5,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.93290044295025
"956",6,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.97571666036341
"957",7,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.87496464963779
"958",8,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.91654018654608
"959",9,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.25","0",5.60780256082492
"960",10,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.25","0",1.94014565938044
"961",1,"1.4","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.15299884056597
"962",2,"1.4","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.14973582787856
"963",3,"1.4","1.25","0.7","0.7","0","0.01","0.01","0.5","0",3.68371797963243
"964",4,"1.4","1.25","0.7","0.7","0","0.01","0.01","0.5","0",3.9234437779453
"965",5,"1.4","1.25","0.7","0.7","0","0.01","0.01","0.5","0",3.83571282351272
"966",6,"1.4","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.09792157226179
"967",7,"1.4","1.25","0.7","0.7","0","0.01","0.01","0.5","0",3.88752801149914
"968",8,"1.4","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.32339857606813
"969",9,"1.4","1.25","0.7","0.7","0","0.01","0.01","0.5","0",3.81255829171832
"970",10,"1.4","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.33102468759754
"971",1,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.15650540958305
"972",2,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.5","0",3.72717032474915
"973",3,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.5","0",3.88562954364653
"974",4,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.5","0",3.86749578230945
"975",5,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.09169699578315
"976",6,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.07743913388222
"977",7,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.06396183510851
"978",8,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.5","0",3.86078886391208
"979",9,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.5","0",3.89617919776606
"980",10,"1.75","1.25","0.7","0.7","0","0.01","0.01","0.5","0",3.9365229496028
"981",1,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.07432920088164
"982",2,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.5","0",3.96892735468458
"983",3,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.01212603621738
"984",4,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.02180170900067
"985",5,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.49682523188758
"986",6,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.03561963204359
"987",7,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.22882680832109
"988",8,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.5","0",3.82612528966986
"989",9,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.5","0",3.95653213710284
"990",10,"2.1","1.25","0.7","0.7","0","0.01","0.01","0.5","0",4.05950738212033
"991",1,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.77314612335079
"992",2,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.85530190248364
"993",3,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.65202168777043
"994",4,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.97477163868863
"995",5,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.64774950155651
"996",6,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.60904555612593
"997",7,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.68086154316144
"998",8,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.94138462145706
"999",9,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.77283638829357
"1000",10,"1.4","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.64649092716324
"1001",1,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.72965154550099
"1002",2,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.59197984624287
"1003",3,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.50249327304911
"1004",4,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.60092105784758
"1005",5,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.86181749869431
"1006",6,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.69228421056552
"1007",7,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.56289078365818
"1008",8,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.54643251247345
"1009",9,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.73735188509173
"1010",10,"1.75","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.7221751028907
"1011",1,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.70359798550293
"1012",2,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.58478011513822
"1013",3,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.61289922794051
"1014",4,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.5664237154987
"1015",5,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.81019208088427
"1016",6,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.98507081824006
"1017",7,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.74996483492959
"1018",8,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.59888489334362
"1019",9,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.59353823426789
"1020",10,"2.1","1.5","0.7","0.7","0","0.01","0.01","0.5","0",3.75576153920638
"1021",1,"1.4","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.60376086207146
"1022",2,"1.4","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.44982905057064
"1023",3,"1.4","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.32853773586231
"1024",4,"1.4","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.5263265013613
"1025",5,"1.4","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.65360958412763
"1026",6,"1.4","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.5816333960199
"1027",7,"1.4","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.89860495245677
"1028",8,"1.4","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.79434112259296
"1029",9,"1.4","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.57421589674542
"1030",10,"1.4","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.34649870699009
"1031",1,"1.75","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.56964374776563
"1032",2,"1.75","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.33159773207083
"1033",3,"1.75","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.39460540809073
"1034",4,"1.75","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.58763589865766
"1035",5,"1.75","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.41688068589604
"1036",6,"1.75","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.53467202992564
"1037",7,"1.75","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.8125365767345
"1038",8,"1.75","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.51601864384607
"1039",9,"1.75","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.36501327179357
"1040",10,"1.75","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.31399599168512
"1041",1,"2.1","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.49464764609936
"1042",2,"2.1","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.4922684813409
"1043",3,"2.1","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.55540211590772
"1044",4,"2.1","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.45464702787732
"1045",5,"2.1","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.66005918421549
"1046",6,"2.1","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.61271269986693
"1047",7,"2.1","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.44093624429269
"1048",8,"2.1","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.52829020348456
"1049",9,"2.1","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.64700941794338
"1050",10,"2.1","1.75","0.7","0.7","0","0.01","0.01","0.5","0",3.62397338892472
"1051",1,"1.4","2","0.7","0.7","0","0.01","0.01","0.5","0",3.22040585229862
"1052",2,"1.4","2","0.7","0.7","0","0.01","0.01","0.5","0",3.21892043344969
"1053",3,"1.4","2","0.7","0.7","0","0.01","0.01","0.5","0",3.23840602009509
"1054",4,"1.4","2","0.7","0.7","0","0.01","0.01","0.5","0",3.05768967900306
"1055",5,"1.4","2","0.7","0.7","0","0.01","0.01","0.5","0",3.25018641905538
"1056",6,"1.4","2","0.7","0.7","0","0.01","0.01","0.5","0",3.26707257993159
"1057",7,"1.4","2","0.7","0.7","0","0.01","0.01","0.5","0",3.38979546044699
"1058",8,"1.4","2","0.7","0.7","0","0.01","0.01","0.5","0",3.29413972082015
"1059",9,"1.4","2","0.7","0.7","0","0.01","0.01","0.5","0",3.10323264504956
"1060",10,"1.4","2","0.7","0.7","0","0.01","0.01","0.5","0",3.27990587940326
"1061",1,"1.75","2","0.7","0.7","0","0.01","0.01","0.5","0",3.28291797766531
"1062",2,"1.75","2","0.7","0.7","0","0.01","0.01","0.5","0",3.28651432192977
"1063",3,"1.75","2","0.7","0.7","0","0.01","0.01","0.5","0",3.30331539861507
"1064",4,"1.75","2","0.7","0.7","0","0.01","0.01","0.5","0",3.25139139740007
"1065",5,"1.75","2","0.7","0.7","0","0.01","0.01","0.5","0",3.18288743894144
"1066",6,"1.75","2","0.7","0.7","0","0.01","0.01","0.5","0",3.18512900270392
"1067",7,"1.75","2","0.7","0.7","0","0.01","0.01","0.5","0",3.16240142787205
"1068",8,"1.75","2","0.7","0.7","0","0.01","0.01","0.5","0",3.25318612172876
"1069",9,"1.75","2","0.7","0.7","0","0.01","0.01","0.5","0",3.431350130363
"1070",10,"1.75","2","0.7","0.7","0","0.01","0.01","0.5","0",3.39960822413274
"1071",1,"2.1","2","0.7","0.7","0","0.01","0.01","0.5","0",3.33263018457884
"1072",2,"2.1","2","0.7","0.7","0","0.01","0.01","0.5","0",3.21287582342138
"1073",3,"2.1","2","0.7","0.7","0","0.01","0.01","0.5","0",3.22652360020051
"1074",4,"2.1","2","0.7","0.7","0","0.01","0.01","0.5","0",3.31674697372848
"1075",5,"2.1","2","0.7","0.7","0","0.01","0.01","0.5","0",3.25934162402006
"1076",6,"2.1","2","0.7","0.7","0","0.01","0.01","0.5","0",3.30003765066373
"1077",7,"2.1","2","0.7","0.7","0","0.01","0.01","0.5","0",3.25667715549564
"1078",8,"2.1","2","0.7","0.7","0","0.01","0.01","0.5","0",3.2942976844326
"1079",9,"2.1","2","0.7","0.7","0","0.01","0.01","0.5","0",3.21718304682858
"1080",10,"2.1","2","0.7","0.7","0","0.01","0.01","0.5","0",3.48536134190898
"1081",1,"1.4","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.5723111509604
"1082",2,"1.4","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.53485435683657
"1083",3,"1.4","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.54418674434298
"1084",4,"1.4","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.22014221631339
"1085",5,"1.4","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.79318813328566
"1086",6,"1.4","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.41932731080237
"1087",7,"1.4","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",4.02881817825887
"1088",8,"1.4","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.79505717928852
"1089",9,"1.4","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.48258888373351
"1090",10,"1.4","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.56318763472984
"1091",1,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.81144331131962
"1092",2,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.41788319546763
"1093",3,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.50887353139564
"1094",4,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.5546467061777
"1095",5,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.48357515439245
"1096",6,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.77602903173978
"1097",7,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.35270898863364
"1098",8,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.60946554955072
"1099",9,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.67567387986939
"1100",10,"1.75","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.4387505162839
"1101",1,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.399991073016
"1102",2,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.54568548672256
"1103",3,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.54342100892503
"1104",4,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.53917433112521
"1105",5,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.64559105409182
"1106",6,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.75598269489161
"1107",7,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.49685042384753
"1108",8,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.33360476174232
"1109",9,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.50503435459662
"1110",10,"2.1","1.25","0.7","0.7","0.25","0.01","0.01","0.5","0",3.41891218680851
"1111",1,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.19327690603696
"1112",2,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.3092814141457
"1113",3,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.2050215772051
"1114",4,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.35234272458779
"1115",5,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.10506008678924
"1116",6,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.32573903605245
"1117",7,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.27618019365769
"1118",8,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.37946572154186
"1119",9,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.01949931332634
"1120",10,"1.4","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.33975358995942
"1121",1,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.32966464402619
"1122",2,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.11335244289033
"1123",3,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.10316046930774
"1124",4,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.24411894484462
"1125",5,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.15691009233564
"1126",6,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.35213325833689
"1127",7,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.04771004349954
"1128",8,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.14925230950189
"1129",9,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.18153567230925
"1130",10,"1.75","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.32113803614468
"1131",1,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.03742891091094
"1132",2,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.17451297247459
"1133",3,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",2.99783350191687
"1134",4,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.12950128046018
"1135",5,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.12946365923433
"1136",6,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.20993690098745
"1137",7,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.27819973425062
"1138",8,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.15109772563234
"1139",9,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.07545647765234
"1140",10,"2.1","1.5","0.7","0.7","0.25","0.01","0.01","0.5","0",3.17310642145707
"1141",1,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.84504079559615
"1142",2,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.97066605373602
"1143",3,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.02932555316897
"1144",4,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.97989920241697
"1145",5,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.1272968411188
"1146",6,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.05458190986411
"1147",7,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.97631074319893
"1148",8,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.98161666191573
"1149",9,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.98711110382673
"1150",10,"1.4","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.02253183965711
"1151",1,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.9966428704916
"1152",2,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.96924667512158
"1153",3,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.84753501099912
"1154",4,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.136830432895
"1155",5,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.99954856178591
"1156",6,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.9216055500125
"1157",7,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.28163380756018
"1158",8,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.97136613147393
"1159",9,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.91154640055714
"1160",10,"1.75","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.04455205604127
"1161",1,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.14359249321313
"1162",2,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.09597666424101
"1163",3,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.15407825069563
"1164",4,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.16382595655478
"1165",5,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.00844823574613
"1166",6,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.09153656957983
"1167",7,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.03964661485102
"1168",8,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.97858760376586
"1169",9,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",2.81389478701223
"1170",10,"2.1","1.75","0.7","0.7","0.25","0.01","0.01","0.5","0",3.00439051815414
"1171",1,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.87590375510199
"1172",2,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.95646382538415
"1173",3,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.75630692237807
"1174",4,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.5","0",3.06005829674337
"1175",5,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.88170391719637
"1176",6,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.99907509916244
"1177",7,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.65235425924865
"1178",8,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.7266761239293
"1179",9,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.95722188320547
"1180",10,"1.4","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.90625642320012
"1181",1,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.92172830115143
"1182",2,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.71545559662789
"1183",3,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.82043172016953
"1184",4,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.7936369269021
"1185",5,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.81778337380855
"1186",6,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.63369296554895
"1187",7,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.82807531495728
"1188",8,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.91541428674206
"1189",9,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.91509193338684
"1190",10,"1.75","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.84898641643191
"1191",1,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.8973388579978
"1192",2,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.63853066572499
"1193",3,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.7103926069683
"1194",4,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.95762586270852
"1195",5,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.74006385118669
"1196",6,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.90046354268009
"1197",7,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.95601837443679
"1198",8,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.94290697280668
"1199",9,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.90842513186734
"1200",10,"2.1","2","0.7","0.7","0.25","0.01","0.01","0.5","0",2.89200666986233
"1201",1,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.92253096224147
