"","SimNumber","beta","betap","gamma","gammap","vaxrate","ini_recovered","ini_infected","nu","mu","tdom"
"3570",70,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.69973193013803
"3571",71,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.81708483475735
"3572",72,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.87323940881489
"3573",73,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.88403638657908
"3574",74,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.88203975856186
"3575",75,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.6273135849432
"3576",76,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.87670994990826
"3577",77,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.87015153575845
"3578",78,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.86245420007556
"3579",79,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.86406581691213
"3580",80,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.69918195096369
"3581",81,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.71669456799348
"3582",82,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.81280722172479
"3583",83,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.61220292998628
"3584",84,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.81151075669271
"3585",85,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.76992917879352
"3586",86,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.68452564850364
"3587",87,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.93337717140082
"3588",88,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.82154549300749
"3589",89,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.85523519682856
"3590",90,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.74442659043531
"3591",91,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.72713376623409
"3592",92,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.77522874415985
"3593",93,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",4.00388699277246
"3594",94,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.79332648667509
"3595",95,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",4.14513023377761
"3596",96,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.86012308670566
"3597",97,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.64599440691408
"3598",98,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.78441586609907
"3599",99,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",3.87440574869958
"3600",100,"2.1","2","0.7","0.7","0","0.01","0.01","0.3","0",4.03670029650284
"3601",1,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",5.12533885656294
"3602",2,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.12384751085924
"3603",3,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.35053979504629
"3604",4,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.02368489761418
"3605",5,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.68610255602435
"3606",6,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.65922149348284
"3607",7,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.79392687143789
"3608",8,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.03919192603829
"3609",9,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.1216418057482
"3610",10,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.03172220619206
"3611",11,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.83821415443312
"3612",12,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.93520297106606
"3613",13,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.74786363936958
"3614",14,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.57607220811361
"3615",15,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.87988791407473
"3616",16,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.89839086075305
"3617",17,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.73662522281564
"3618",18,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.6941350518613
"3619",19,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.72852167847203
"3620",20,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.82896822658208
"3621",21,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.66811960308947
"3622",22,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.66070108754381
"3623",23,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.13369427567729
"3624",24,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.75537084222152
"3625",25,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.96276071557564
"3626",26,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.58329203706426
"3627",27,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.84876215714161
"3628",28,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.9996679959559
"3629",29,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.03620794900144
"3630",30,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.14506752357484
"3631",31,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.76948597994753
"3632",32,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.20325050993514
"3633",33,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.81758470554965
"3634",34,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.77272029625855
"3635",35,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.86082586104907
"3636",36,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.12908129774354
"3637",37,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.18310853892151
"3638",38,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.09648538642207
"3639",39,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.65255519116824
"3640",40,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.03979540742158
"3641",41,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.12570703024881
"3642",42,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.7075668807764
"3643",43,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.62201280715907
"3644",44,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.98932606681179
"3645",45,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.93585967496037
"3646",46,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.09576550168366
"3647",47,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.85634162033643
"3648",48,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.22265766804089
"3649",49,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.79302874061664
"3650",50,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.99804426481715
"3651",51,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.78946288808267
"3652",52,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.18702974734996
"3653",53,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.90234839703217
"3654",54,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.65848829415299
"3655",55,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.98917703258201
"3656",56,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.91997904851042
"3657",57,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.04916839297984
"3658",58,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.90680578166882
"3659",59,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.9202207267864
"3660",60,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.07479877481693
"3661",61,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.0248347993512
"3662",62,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.71992804065841
"3663",63,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.45365875334774
"3664",64,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.56119669122494
"3665",65,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.22274243039446
"3666",66,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.73853986768996
"3667",67,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.81871926072416
"3668",68,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.88383515312585
"3669",69,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.88823548169465
"3670",70,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.00319890745004
"3671",71,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.07478677533488
"3672",72,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.11599315551811
"3673",73,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.22236080435812
"3674",74,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.95050985122962
"3675",75,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.84997201322606
"3676",76,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.12382363741831
"3677",77,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.95946311352982
"3678",78,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.90409088325955
"3679",79,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.18941056782712
"3680",80,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.7917355121784
"3681",81,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.83646163099969
"3682",82,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.23800707817554
"3683",83,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.82545439119652
"3684",84,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.9815403911336
"3685",85,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.26784200915943
"3686",86,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.24036500237169
"3687",87,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.26406345684119
"3688",88,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.10197682077522
"3689",89,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.79813606877517
"3690",90,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.08053367533848
"3691",91,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.84386435848977
"3692",92,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.85386230083967
"3693",93,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.35218916041905
"3694",94,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.89745969251864
"3695",95,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.17230764351589
"3696",96,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.8175798045193
"3697",97,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.94539379167616
"3698",98,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.85470160125455
"3699",99,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.73024995687926
"3700",100,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.01707064949271
"3701",1,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.88043481284158
"3702",2,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.82302999355591
"3703",3,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.80322053333352
"3704",4,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.01348908466787
"3705",5,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.94300670679852
"3706",6,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.05564156630736
"3707",7,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.83708064411169
"3708",8,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.00053914429048
"3709",9,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.96872641973578
"3710",10,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.13427619036012
"3711",11,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.94886260075392
"3712",12,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.8933584307117
"3713",13,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.03028467193012
"3714",14,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.75411535819512
"3715",15,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.81233556182669
"3716",16,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.78603746018808
"3717",17,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.01438747957547
"3718",18,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.07157554707029
"3719",19,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.35983593254989
"3720",20,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.34034187092435
"3721",21,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.9444996338064
"3722",22,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.81284839036619
"3723",23,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.06035837550094
"3724",24,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.03798914652634
"3725",25,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.66444807832018
"3726",26,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.94466274446226
"3727",27,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.97419608845184
"3728",28,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.7994506299098
"3729",29,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.80793353085626
"3730",30,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.03777605598565
"3731",31,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.8385257968695
"3732",32,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.08567872857592
"3733",33,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.03375974928378
"3734",34,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.07845019393718
"3735",35,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.7934659326107
"3736",36,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.25519363494897
"3737",37,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.97166893278179
"3738",38,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.15593086059446
"3739",39,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.23250558322022
"3740",40,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.196560496114
"3741",41,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.08685648612222
"3742",42,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.13072122477269
"3743",43,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.22305483991038
"3744",44,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.87967896189364
"3745",45,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.06602574786427
"3746",46,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.28908424990033
"3747",47,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.87296239473861
"3748",48,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.97952024437282
"3749",49,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.97063728712271
"3750",50,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.27892182723291
"3751",51,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.06704192415081
"3752",52,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.64432797509507
"3753",53,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.99479142552344
"3754",54,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.66563307928969
"3755",55,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.17334246790172
"3756",56,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.90010259407591
"3757",57,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.92509261639668
"3758",58,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.86962955379634
"3759",59,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.8290781153556
"3760",60,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.96618237559305
"3761",61,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.10049753569061
"3762",62,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.9514370531461
"3763",63,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.20229534369539
"3764",64,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.0222591267991
"3765",65,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.7813162697289
"3766",66,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.10081951887709
"3767",67,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.77474824640937
"3768",68,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.6056718760608
"3769",69,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.183673594727
"3770",70,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.10285180877581
"3771",71,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.17565120208607
"3772",72,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.79301357179754
"3773",73,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.90263536950091
"3774",74,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.35829691110989
"3775",75,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.0336748443546
"3776",76,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.80149425564906
"3777",77,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.9034861475035
"3778",78,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.81627785068068
"3779",79,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.08480519748692
"3780",80,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.17839764595682
"3781",81,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.98133080252798
"3782",82,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.91351316356959
"3783",83,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.85335592103677
"3784",84,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.76623147533838
"3785",85,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.05502277397229
"3786",86,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.04559598810079
"3787",87,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.94587046469123
"3788",88,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.98770154518175
"3789",89,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.09967013199165
"3790",90,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.06207463980325
"3791",91,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.75216089474348
"3792",92,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.76144946975673
"3793",93,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.89310246050118
"3794",94,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.89334693822935
"3795",95,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.88516081941408
"3796",96,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.10990918252443
"3797",97,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.65532112216859
"3798",98,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.13332836237979
"3799",99,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.15971030498434
"3800",100,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.08860728814936
"3801",1,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.92208534444239
"3802",2,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.91726906709654
"3803",3,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.85973594777709
"3804",4,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.22880192529842
"3805",5,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.88077647290666
"3806",6,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.78407840241374
"3807",7,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.82014099363909
"3808",8,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.94717707194374
"3809",9,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.06650094502074
"3810",10,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.03986340536815
"3811",11,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.71563652843335
"3812",12,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.85406950972325
"3813",13,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.12385767326741
"3814",14,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.81927763683778
"3815",15,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.85705092312346
"3816",16,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.88850489549379
"3817",17,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.01857589938558
"3818",18,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.31041292549657
"3819",19,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.96859498506302
"3820",20,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.61576985094385
"3821",21,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.82113150925416
"3822",22,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.25116651542444
"3823",23,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.0747857241481
"3824",24,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.77812089024694
"3825",25,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.90466740051845
"3826",26,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.22885613740536
"3827",27,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.94210135729508
"3828",28,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.89857781983884
"3829",29,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.08402578320755
"3830",30,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.74073136141044
"3831",31,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.00392325359971
"3832",32,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.83248216873233
"3833",33,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.18467155703697
"3834",34,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.96193616822851
"3835",35,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.96321500596647
"3836",36,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.82314242074608
"3837",37,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.80706499886477
"3838",38,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.73093736353576
"3839",39,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.86196641362306
"3840",40,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.90290476917056
"3841",41,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.8328226304992
"3842",42,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.8759386807906
"3843",43,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.10309229549822
"3844",44,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.88164523783968
"3845",45,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.99144389356288
"3846",46,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.84371755975133
"3847",47,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.17504776364469
"3848",48,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.29237625769547
"3849",49,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.81809577585504
"3850",50,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.18080950916596
"3851",51,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.09734848705245
"3852",52,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.08655006353711
"3853",53,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.81375734942878
"3854",54,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.70003602022146
"3855",55,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",3.99268384609811
"3856",56,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0.3","0",4.22070882617822
