"","areaType","areaName","areaCode","date","variant","cumWeeklySequenced","newWeeklyPercentage"
"951","nation","England","E92000001","2022-08-21","V-21APR-02 (Delta B.1.617.2)",0,0
"952","nation","England","E92000001","2022-08-21","V-21OCT-01 (Delta AY 4.2)",0,0
"953","nation","England","E92000001","2022-08-21","V-22DEC-01 (Omicron CH.1.1)",0,0
"954","nation","England","E92000001","2022-08-21","V-22JUL-01 (Omicron BA.2.75)",2287017,1.34
"955","nation","England","E92000001","2022-08-21","V-22OCT-01 (Omicron BQ.1)",2287017,0.56
"956","nation","England","E92000001","2022-08-21","VOC-21NOV-01 (Omicron BA.1)",0,0
"957","nation","England","E92000001","2022-08-21","VOC-22APR-03 (Omicron BA.4)",2287017,4.01
"958","nation","England","E92000001","2022-08-21","VOC-22APR-04 (Omicron BA.5)",2287017,86.24
"959","nation","England","E92000001","2022-08-21","VOC-22JAN-01 (Omicron BA.2)",2287017,0.3
"960","nation","England","E92000001","2022-08-21","unclassified_variant",0,0
"961","nation","England","E92000001","2022-08-28","Other",2289363,7.72
"962","nation","England","E92000001","2022-08-28","V-20DEC-01 (Alpha)",0,0
"963","nation","England","E92000001","2022-08-28","V-21APR-02 (Delta B.1.617.2)",0,0
"964","nation","England","E92000001","2022-08-28","V-21OCT-01 (Delta AY 4.2)",0,0
"965","nation","England","E92000001","2022-08-28","V-22DEC-01 (Omicron CH.1.1)",0,0
"966","nation","England","E92000001","2022-08-28","V-22JUL-01 (Omicron BA.2.75)",2289363,1.62
"967","nation","England","E92000001","2022-08-28","V-22OCT-01 (Omicron BQ.1)",2289363,0.77
"968","nation","England","E92000001","2022-08-28","VOC-21NOV-01 (Omicron BA.1)",2289363,0.04
"969","nation","England","E92000001","2022-08-28","VOC-22APR-03 (Omicron BA.4)",2289363,2.77
"970","nation","England","E92000001","2022-08-28","VOC-22APR-04 (Omicron BA.5)",2289363,86.79
"971","nation","England","E92000001","2022-08-28","VOC-22JAN-01 (Omicron BA.2)",2289363,0.3
"972","nation","England","E92000001","2022-08-28","unclassified_variant",0,0
"973","nation","England","E92000001","2022-09-04","Other",2291661,8.27
"974","nation","England","E92000001","2022-09-04","V-20DEC-01 (Alpha)",0,0
"975","nation","England","E92000001","2022-09-04","V-21APR-02 (Delta B.1.617.2)",0,0
"976","nation","England","E92000001","2022-09-04","V-21OCT-01 (Delta AY 4.2)",0,0
"977","nation","England","E92000001","2022-09-04","V-22DEC-01 (Omicron CH.1.1)",0,0
"978","nation","England","E92000001","2022-09-04","V-22JUL-01 (Omicron BA.2.75)",2291661,2.48
"979","nation","England","E92000001","2022-09-04","V-22OCT-01 (Omicron BQ.1)",2291661,2.18
"980","nation","England","E92000001","2022-09-04","VOC-21NOV-01 (Omicron BA.1)",2291661,0.04
"981","nation","England","E92000001","2022-09-04","VOC-22APR-03 (Omicron BA.4)",2291661,2.35
"982","nation","England","E92000001","2022-09-04","VOC-22APR-04 (Omicron BA.5)",2291661,84.2
"983","nation","England","E92000001","2022-09-04","VOC-22JAN-01 (Omicron BA.2)",2291661,0.48
"984","nation","England","E92000001","2022-09-04","unclassified_variant",0,0
"985","nation","England","E92000001","2022-09-11","Other",2294235,5.94
"986","nation","England","E92000001","2022-09-11","V-20DEC-01 (Alpha)",0,0
"987","nation","England","E92000001","2022-09-11","V-21APR-02 (Delta B.1.617.2)",0,0
"988","nation","England","E92000001","2022-09-11","V-21OCT-01 (Delta AY 4.2)",0,0
"989","nation","England","E92000001","2022-09-11","V-22DEC-01 (Omicron CH.1.1)",0,0
"990","nation","England","E92000001","2022-09-11","V-22JUL-01 (Omicron BA.2.75)",2294235,4.55
"991","nation","England","E92000001","2022-09-11","V-22OCT-01 (Omicron BQ.1)",2294235,2.8
"992","nation","England","E92000001","2022-09-11","VOC-21NOV-01 (Omicron BA.1)",2294235,0.04
"993","nation","England","E92000001","2022-09-11","VOC-22APR-03 (Omicron BA.4)",2294235,1.94
"994","nation","England","E92000001","2022-09-11","VOC-22APR-04 (Omicron BA.5)",2294235,84.46
"995","nation","England","E92000001","2022-09-11","VOC-22JAN-01 (Omicron BA.2)",2294235,0.27
"996","nation","England","E92000001","2022-09-11","unclassified_variant",0,0
"997","nation","England","E92000001","2022-09-18","Other",2297958,5.99
"998","nation","England","E92000001","2022-09-18","V-20DEC-01 (Alpha)",0,0
"999","nation","England","E92000001","2022-09-18","V-21APR-02 (Delta B.1.617.2)",0,0
"1000","nation","England","E92000001","2022-09-18","V-21OCT-01 (Delta AY 4.2)",0,0
"1001","nation","England","E92000001","2022-09-18","V-22DEC-01 (Omicron CH.1.1)",2297958,0.05
"1002","nation","England","E92000001","2022-09-18","V-22JUL-01 (Omicron BA.2.75)",2297958,5.21
"1003","nation","England","E92000001","2022-09-18","V-22OCT-01 (Omicron BQ.1)",2297958,5.37
"1004","nation","England","E92000001","2022-09-18","VOC-21NOV-01 (Omicron BA.1)",2297958,0.05
"1005","nation","England","E92000001","2022-09-18","VOC-22APR-03 (Omicron BA.4)",2297958,2.04
"1006","nation","England","E92000001","2022-09-18","VOC-22APR-04 (Omicron BA.5)",2297958,81.12
"1007","nation","England","E92000001","2022-09-18","VOC-22JAN-01 (Omicron BA.2)",2297958,0.16
"1008","nation","England","E92000001","2022-09-18","unclassified_variant",0,0
"1009","nation","England","E92000001","2022-09-25","Other",2302745,6.33
"1010","nation","England","E92000001","2022-09-25","V-20DEC-01 (Alpha)",0,0
"1011","nation","England","E92000001","2022-09-25","V-21APR-02 (Delta B.1.617.2)",0,0
"1012","nation","England","E92000001","2022-09-25","V-21OCT-01 (Delta AY 4.2)",0,0
"1013","nation","England","E92000001","2022-09-25","V-22DEC-01 (Omicron CH.1.1)",2302745,0.02
"1014","nation","England","E92000001","2022-09-25","V-22JUL-01 (Omicron BA.2.75)",2302745,4.45
"1015","nation","England","E92000001","2022-09-25","V-22OCT-01 (Omicron BQ.1)",2302745,8.96
"1016","nation","England","E92000001","2022-09-25","VOC-21NOV-01 (Omicron BA.1)",2302745,0.02
"1017","nation","England","E92000001","2022-09-25","VOC-22APR-03 (Omicron BA.4)",2302745,0.86
"1018","nation","England","E92000001","2022-09-25","VOC-22APR-04 (Omicron BA.5)",2302745,79.03
"1019","nation","England","E92000001","2022-09-25","VOC-22JAN-01 (Omicron BA.2)",2302745,0.33
"1020","nation","England","E92000001","2022-09-25","unclassified_variant",0,0
"1021","nation","England","E92000001","2022-10-02","Other",2309476,6.46
"1022","nation","England","E92000001","2022-10-02","V-20DEC-01 (Alpha)",0,0
"1023","nation","England","E92000001","2022-10-02","V-21APR-02 (Delta B.1.617.2)",0,0
"1024","nation","England","E92000001","2022-10-02","V-21OCT-01 (Delta AY 4.2)",0,0
"1025","nation","England","E92000001","2022-10-02","V-22DEC-01 (Omicron CH.1.1)",2309476,0.18
"1026","nation","England","E92000001","2022-10-02","V-22JUL-01 (Omicron BA.2.75)",2309476,5.65
"1027","nation","England","E92000001","2022-10-02","V-22OCT-01 (Omicron BQ.1)",2309476,13.64
"1028","nation","England","E92000001","2022-10-02","VOC-21NOV-01 (Omicron BA.1)",2309476,0.03
"1029","nation","England","E92000001","2022-10-02","VOC-22APR-03 (Omicron BA.4)",2309476,0.55
"1030","nation","England","E92000001","2022-10-02","VOC-22APR-04 (Omicron BA.5)",2309476,73.2
"1031","nation","England","E92000001","2022-10-02","VOC-22JAN-01 (Omicron BA.2)",2309476,0.3
"1032","nation","England","E92000001","2022-10-02","unclassified_variant",0,0
"1033","nation","England","E92000001","2022-10-09","Other",2315233,6.27
"1034","nation","England","E92000001","2022-10-09","V-20DEC-01 (Alpha)",0,0
"1035","nation","England","E92000001","2022-10-09","V-21APR-02 (Delta B.1.617.2)",0,0
"1036","nation","England","E92000001","2022-10-09","V-21OCT-01 (Delta AY 4.2)",0,0
"1037","nation","England","E92000001","2022-10-09","V-22DEC-01 (Omicron CH.1.1)",2315233,0.07
"1038","nation","England","E92000001","2022-10-09","V-22JUL-01 (Omicron BA.2.75)",2315233,5.61
"1039","nation","England","E92000001","2022-10-09","V-22OCT-01 (Omicron BQ.1)",2315233,19.58
"1040","nation","England","E92000001","2022-10-09","VOC-21NOV-01 (Omicron BA.1)",0,0
"1041","nation","England","E92000001","2022-10-09","VOC-22APR-03 (Omicron BA.4)",2315233,0.42
"1042","nation","England","E92000001","2022-10-09","VOC-22APR-04 (Omicron BA.5)",2315233,67.83
"1043","nation","England","E92000001","2022-10-09","VOC-22JAN-01 (Omicron BA.2)",2315233,0.21
"1044","nation","England","E92000001","2022-10-09","unclassified_variant",2315233,0.02
"1045","nation","England","E92000001","2022-10-16","Other",2320447,5.83
"1046","nation","England","E92000001","2022-10-16","V-20DEC-01 (Alpha)",0,0
"1047","nation","England","E92000001","2022-10-16","V-21APR-02 (Delta B.1.617.2)",0,0
"1048","nation","England","E92000001","2022-10-16","V-21OCT-01 (Delta AY 4.2)",0,0
"1049","nation","England","E92000001","2022-10-16","V-22DEC-01 (Omicron CH.1.1)",2320447,0.4
"1050","nation","England","E92000001","2022-10-16","V-22JUL-01 (Omicron BA.2.75)",2320447,6.83
"1051","nation","England","E92000001","2022-10-16","V-22OCT-01 (Omicron BQ.1)",2320447,25.72
"1052","nation","England","E92000001","2022-10-16","VOC-21NOV-01 (Omicron BA.1)",2320447,0.04
"1053","nation","England","E92000001","2022-10-16","VOC-22APR-03 (Omicron BA.4)",2320447,0.54
"1054","nation","England","E92000001","2022-10-16","VOC-22APR-04 (Omicron BA.5)",2320447,60.09
"1055","nation","England","E92000001","2022-10-16","VOC-22JAN-01 (Omicron BA.2)",2320447,0.56
"1056","nation","England","E92000001","2022-10-16","unclassified_variant",0,0
"1057","nation","England","E92000001","2022-10-23","Other",2324202,4.87
"1058","nation","England","E92000001","2022-10-23","V-20DEC-01 (Alpha)",0,0
"1059","nation","England","E92000001","2022-10-23","V-21APR-02 (Delta B.1.617.2)",0,0
"1060","nation","England","E92000001","2022-10-23","V-21OCT-01 (Delta AY 4.2)",0,0
"1061","nation","England","E92000001","2022-10-23","V-22DEC-01 (Omicron CH.1.1)",2324202,0.56
"1062","nation","England","E92000001","2022-10-23","V-22JUL-01 (Omicron BA.2.75)",2324202,8.71
"1063","nation","England","E92000001","2022-10-23","V-22OCT-01 (Omicron BQ.1)",2324202,32.86
"1064","nation","England","E92000001","2022-10-23","VOC-21NOV-01 (Omicron BA.1)",2324202,0.03
"1065","nation","England","E92000001","2022-10-23","VOC-22APR-03 (Omicron BA.4)",2324202,0.59
"1066","nation","England","E92000001","2022-10-23","VOC-22APR-04 (Omicron BA.5)",2324202,51.8
"1067","nation","England","E92000001","2022-10-23","VOC-22JAN-01 (Omicron BA.2)",2324202,0.59
"1068","nation","England","E92000001","2022-10-23","unclassified_variant",0,0
"1069","nation","England","E92000001","2022-10-30","Other",2326902,5.56
"1070","nation","England","E92000001","2022-10-30","V-20DEC-01 (Alpha)",0,0
"1071","nation","England","E92000001","2022-10-30","V-21APR-02 (Delta B.1.617.2)",2326902,0.04
"1072","nation","England","E92000001","2022-10-30","V-21OCT-01 (Delta AY 4.2)",0,0
"1073","nation","England","E92000001","2022-10-30","V-22DEC-01 (Omicron CH.1.1)",2326902,0.85
"1074","nation","England","E92000001","2022-10-30","V-22JUL-01 (Omicron BA.2.75)",2326902,7.89
"1075","nation","England","E92000001","2022-10-30","V-22OCT-01 (Omicron BQ.1)",2326902,39.48
"1076","nation","England","E92000001","2022-10-30","VOC-21NOV-01 (Omicron BA.1)",2326902,0.04
"1077","nation","England","E92000001","2022-10-30","VOC-22APR-03 (Omicron BA.4)",2326902,0.11
"1078","nation","England","E92000001","2022-10-30","VOC-22APR-04 (Omicron BA.5)",2326902,45.48
"1079","nation","England","E92000001","2022-10-30","VOC-22JAN-01 (Omicron BA.2)",2326902,0.56
"1080","nation","England","E92000001","2022-10-30","unclassified_variant",0,0
"1081","nation","England","E92000001","2022-11-06","Other",2329335,6.17
"1082","nation","England","E92000001","2022-11-06","V-20DEC-01 (Alpha)",0,0
"1083","nation","England","E92000001","2022-11-06","V-21APR-02 (Delta B.1.617.2)",0,0
"1084","nation","England","E92000001","2022-11-06","V-21OCT-01 (Delta AY 4.2)",0,0
"1085","nation","England","E92000001","2022-11-06","V-22DEC-01 (Omicron CH.1.1)",2329335,1.64
"1086","nation","England","E92000001","2022-11-06","V-22JUL-01 (Omicron BA.2.75)",2329335,10.89
"1087","nation","England","E92000001","2022-11-06","V-22OCT-01 (Omicron BQ.1)",2329335,46.86
"1088","nation","England","E92000001","2022-11-06","VOC-21NOV-01 (Omicron BA.1)",0,0
"1089","nation","England","E92000001","2022-11-06","VOC-22APR-03 (Omicron BA.4)",2329335,0.21
"1090","nation","England","E92000001","2022-11-06","VOC-22APR-04 (Omicron BA.5)",2329335,33.83
"1091","nation","England","E92000001","2022-11-06","VOC-22JAN-01 (Omicron BA.2)",2329335,0.41
"1092","nation","England","E92000001","2022-11-06","unclassified_variant",0,0
"1093","nation","England","E92000001","2022-11-13","Other",2331711,5.72
"1094","nation","England","E92000001","2022-11-13","V-20DEC-01 (Alpha)",0,0
"1095","nation","England","E92000001","2022-11-13","V-21APR-02 (Delta B.1.617.2)",0,0
"1096","nation","England","E92000001","2022-11-13","V-21OCT-01 (Delta AY 4.2)",0,0
"1097","nation","England","E92000001","2022-11-13","V-22DEC-01 (Omicron CH.1.1)",2331711,2.86
"1098","nation","England","E92000001","2022-11-13","V-22JUL-01 (Omicron BA.2.75)",2331711,9.09
"1099","nation","England","E92000001","2022-11-13","V-22OCT-01 (Omicron BQ.1)",2331711,53.37
"1100","nation","England","E92000001","2022-11-13","VOC-21NOV-01 (Omicron BA.1)",0,0
"1101","nation","England","E92000001","2022-11-13","VOC-22APR-03 (Omicron BA.4)",2331711,0.04
"1102","nation","England","E92000001","2022-11-13","VOC-22APR-04 (Omicron BA.5)",2331711,28.83
"1103","nation","England","E92000001","2022-11-13","VOC-22JAN-01 (Omicron BA.2)",2331711,0.08
"1104","nation","England","E92000001","2022-11-13","unclassified_variant",0,0
"1105","nation","England","E92000001","2022-11-20","Other",2334415,7.17
"1106","nation","England","E92000001","2022-11-20","V-20DEC-01 (Alpha)",0,0
"1107","nation","England","E92000001","2022-11-20","V-21APR-02 (Delta B.1.617.2)",0,0
"1108","nation","England","E92000001","2022-11-20","V-21OCT-01 (Delta AY 4.2)",0,0
"1109","nation","England","E92000001","2022-11-20","V-22DEC-01 (Omicron CH.1.1)",2334415,6.4
"1110","nation","England","E92000001","2022-11-20","V-22JUL-01 (Omicron BA.2.75)",2334415,9.58
"1111","nation","England","E92000001","2022-11-20","V-22OCT-01 (Omicron BQ.1)",2334415,55.03
"1112","nation","England","E92000001","2022-11-20","VOC-21NOV-01 (Omicron BA.1)",2334415,0.04
"1113","nation","England","E92000001","2022-11-20","VOC-22APR-03 (Omicron BA.4)",2334415,0.11
"1114","nation","England","E92000001","2022-11-20","VOC-22APR-04 (Omicron BA.5)",2334415,21.12
"1115","nation","England","E92000001","2022-11-20","VOC-22JAN-01 (Omicron BA.2)",2334415,0.48
"1116","nation","England","E92000001","2022-11-20","unclassified_variant",2334415,0.07
"1117","nation","England","E92000001","2022-11-27","Other",2338036,6.02
"1118","nation","England","E92000001","2022-11-27","V-20DEC-01 (Alpha)",0,0
"1119","nation","England","E92000001","2022-11-27","V-21APR-02 (Delta B.1.617.2)",0,0
"1120","nation","England","E92000001","2022-11-27","V-21OCT-01 (Delta AY 4.2)",0,0
"1121","nation","England","E92000001","2022-11-27","V-22DEC-01 (Omicron CH.1.1)",2338036,6.93
"1122","nation","England","E92000001","2022-11-27","V-22JUL-01 (Omicron BA.2.75)",2338036,9.58
"1123","nation","England","E92000001","2022-11-27","V-22OCT-01 (Omicron BQ.1)",2338036,59.73
"1124","nation","England","E92000001","2022-11-27","VOC-21NOV-01 (Omicron BA.1)",0,0
"1125","nation","England","E92000001","2022-11-27","VOC-22APR-03 (Omicron BA.4)",2338036,0.03
"1126","nation","England","E92000001","2022-11-27","VOC-22APR-04 (Omicron BA.5)",2338036,17.01
"1127","nation","England","E92000001","2022-11-27","VOC-22JAN-01 (Omicron BA.2)",2338036,0.52
"1128","nation","England","E92000001","2022-11-27","unclassified_variant",2338036,0.17
"1129","nation","England","E92000001","2022-12-04","Other",2342475,5.72
"1130","nation","England","E92000001","2022-12-04","V-20DEC-01 (Alpha)",0,0
"1131","nation","England","E92000001","2022-12-04","V-21APR-02 (Delta B.1.617.2)",0,0
"1132","nation","England","E92000001","2022-12-04","V-21OCT-01 (Delta AY 4.2)",0,0
"1133","nation","England","E92000001","2022-12-04","V-22DEC-01 (Omicron CH.1.1)",2342475,9.91
"1134","nation","England","E92000001","2022-12-04","V-22JUL-01 (Omicron BA.2.75)",2342475,9.57
"1135","nation","England","E92000001","2022-12-04","V-22OCT-01 (Omicron BQ.1)",2342475,60.33
"1136","nation","England","E92000001","2022-12-04","VOC-21NOV-01 (Omicron BA.1)",2342475,0.02
"1137","nation","England","E92000001","2022-12-04","VOC-22APR-03 (Omicron BA.4)",0,0
"1138","nation","England","E92000001","2022-12-04","VOC-22APR-04 (Omicron BA.5)",2342475,13.85
"1139","nation","England","E92000001","2022-12-04","VOC-22JAN-01 (Omicron BA.2)",2342475,0.34
"1140","nation","England","E92000001","2022-12-04","unclassified_variant",2342475,0.25
"1141","nation","England","E92000001","2022-12-11","Other",2348719,6.47
"1142","nation","England","E92000001","2022-12-11","V-20DEC-01 (Alpha)",0,0
"1143","nation","England","E92000001","2022-12-11","V-21APR-02 (Delta B.1.617.2)",0,0
"1144","nation","England","E92000001","2022-12-11","V-21OCT-01 (Delta AY 4.2)",0,0
"1145","nation","England","E92000001","2022-12-11","V-22DEC-01 (Omicron CH.1.1)",2348719,13.02
"1146","nation","England","E92000001","2022-12-11","V-22JUL-01 (Omicron BA.2.75)",2348719,7.78
"1147","nation","England","E92000001","2022-12-11","V-22OCT-01 (Omicron BQ.1)",2348719,60.92
"1148","nation","England","E92000001","2022-12-11","VOC-21NOV-01 (Omicron BA.1)",2348719,0.02
"1149","nation","England","E92000001","2022-12-11","VOC-22APR-03 (Omicron BA.4)",2348719,0.06
"1150","nation","England","E92000001","2022-12-11","VOC-22APR-04 (Omicron BA.5)",2348719,10.17
"1151","nation","England","E92000001","2022-12-11","VOC-22JAN-01 (Omicron BA.2)",2348719,0.66
"1152","nation","England","E92000001","2022-12-11","unclassified_variant",2348719,0.9
"1153","nation","England","E92000001","2022-12-18","Other",2355574,5.69
"1154","nation","England","E92000001","2022-12-18","V-20DEC-01 (Alpha)",0,0
"1155","nation","England","E92000001","2022-12-18","V-21APR-02 (Delta B.1.617.2)",0,0
"1156","nation","England","E92000001","2022-12-18","V-21OCT-01 (Delta AY 4.2)",0,0
"1157","nation","England","E92000001","2022-12-18","V-22DEC-01 (Omicron CH.1.1)",2355574,16.47
"1158","nation","England","E92000001","2022-12-18","V-22JUL-01 (Omicron BA.2.75)",2355574,6.74
"1159","nation","England","E92000001","2022-12-18","V-22OCT-01 (Omicron BQ.1)",2355574,58.91
"1160","nation","England","E92000001","2022-12-18","VOC-21NOV-01 (Omicron BA.1)",2355574,0.03
"1161","nation","England","E92000001","2022-12-18","VOC-22APR-03 (Omicron BA.4)",2355574,0.03
"1162","nation","England","E92000001","2022-12-18","VOC-22APR-04 (Omicron BA.5)",2355574,9.67
"1163","nation","England","E92000001","2022-12-18","VOC-22JAN-01 (Omicron BA.2)",2355574,0.61
"1164","nation","England","E92000001","2022-12-18","unclassified_variant",2355574,1.85
"1165","nation","England","E92000001","2022-12-25","Other",2361745,5.09
"1166","nation","England","E92000001","2022-12-25","V-20DEC-01 (Alpha)",0,0
"1167","nation","England","E92000001","2022-12-25","V-21APR-02 (Delta B.1.617.2)",2361745,0.02
"1168","nation","England","E92000001","2022-12-25","V-21OCT-01 (Delta AY 4.2)",0,0
"1169","nation","England","E92000001","2022-12-25","V-22DEC-01 (Omicron CH.1.1)",2361745,21.5
"1170","nation","England","E92000001","2022-12-25","V-22JUL-01 (Omicron BA.2.75)",2361745,7.71
"1171","nation","England","E92000001","2022-12-25","V-22OCT-01 (Omicron BQ.1)",2361745,52.5
"1172","nation","England","E92000001","2022-12-25","VOC-21NOV-01 (Omicron BA.1)",0,0
"1173","nation","England","E92000001","2022-12-25","VOC-22APR-03 (Omicron BA.4)",2361745,0.06
"1174","nation","England","E92000001","2022-12-25","VOC-22APR-04 (Omicron BA.5)",2361745,7.58
"1175","nation","England","E92000001","2022-12-25","VOC-22JAN-01 (Omicron BA.2)",2361745,1.15
"1176","nation","England","E92000001","2022-12-25","unclassified_variant",2361745,4.38
"1177","nation","England","E92000001","2023-01-01","Other",2366843,4.59
"1178","nation","England","E92000001","2023-01-01","V-20DEC-01 (Alpha)",0,0
"1179","nation","England","E92000001","2023-01-01","V-21APR-02 (Delta B.1.617.2)",0,0
"1180","nation","England","E92000001","2023-01-01","V-21OCT-01 (Delta AY 4.2)",0,0
"1181","nation","England","E92000001","2023-01-01","V-22DEC-01 (Omicron CH.1.1)",2366843,24.56
"1182","nation","England","E92000001","2023-01-01","V-22JUL-01 (Omicron BA.2.75)",2366843,8.93
"1183","nation","England","E92000001","2023-01-01","V-22OCT-01 (Omicron BQ.1)",2366843,49.57
"1184","nation","England","E92000001","2023-01-01","VOC-21NOV-01 (Omicron BA.1)",2366843,0.02
"1185","nation","England","E92000001","2023-01-01","VOC-22APR-03 (Omicron BA.4)",2366843,0.08
"1186","nation","England","E92000001","2023-01-01","VOC-22APR-04 (Omicron BA.5)",2366843,5.59
"1187","nation","England","E92000001","2023-01-01","VOC-22JAN-01 (Omicron BA.2)",2366843,1.41
"1188","nation","England","E92000001","2023-01-01","unclassified_variant",2366843,5.26
